,index,clean,topic_number,lda_score,topic_top_words
1085,1085,kentuckybaeo and pastor jerry stephenson are working hard to promote school choice initiatives in kentucky,3,0.7749852538108826,number that today obamacare obama join right school president your
1086,1086,no budget no pay is a commonsense idea members of congress do not get paid until they do their job and pass a budget httptconumberesemohq,4,0.7617429494857788,work today they that number great would congress back must
1087,1087,potus is not credible to determine the best interests of israel httptconumberjyqnumberkvnumber,6,0.43733662366867065,your care american today access best read health that give
1088,1088,congratulations to mitchell technical institute and lakeareatech on being named two of the best community colleges by aspeninstitute,5,0.6999568343162537,time week today that staff state meet community visit year
1089,1089,burden of student loan debt affects a borrowerûªs ability to buy a home or plan for retirement we need to do something about it fairshot,1,0.8713827729225159,great that time obamacare number today health student american find
1090,1090,its a great day to be in southeast arnumber were discussing the farmbill implementation in lake village this am httptcocqnumberunlxeym,8,0.6999280452728271,today help president great good obama live health work research
1091,1091,murray on abortion ban no matter who introduces it it is not going anywhere in the senate httptcownanumberbnumberlbdp standwithwomen,6,0.6999875903129578,your care american today access best read health that give
1092,1092,now we need to stopthesequester and pass a balancedbudget that puts nynumber families back to work,4,0.8499752283096313,work today they that number great would congress back must
1093,1093,potus i am optimistic that we can get immigration reform done this year,5,0.819972038269043,time week today that staff state meet community visit year
1094,1094,read my statement on epa ûªs new rules for existing power plants here httptcowwiinumberneezc,9,0.6999757289886475,great forward number make today read your state take that
1095,1095,this guy canumber httpt,0,0.10000000149011612,watch support your number town talk thank check that protect
1096,1096,icymi cnnkyra ampi discuss my legislation on that will battle child sex predators in the workplace watch here httptcoxwnumbervnumberlnumbervsl,0,0.7749536633491516,watch support your number town talk thank check that protect
1097,1097,march numberrd is the deadline to apply for federal student aid visit httptand get started today fafsa education,1,0.43102505803108215,great that time obamacare number today health student american find
1098,1098,us can benefit from uas technology without sacrificing our safety or personal privacy this is a responsibility i take very seriously,9,0.5360105037689209,great forward number make today read your state take that
1099,1099,calling for hearing after recent train derailments numberst century economy needs numberst century transportation network to protect communities,7,0.8499786853790283,number that last health help your america today first would
1100,1100,i posted photos on fb from todays mexican american student association celebration in the bronx httptcowekwtugpob hispaniccaucus,6,0.774936854839325,your care american today access best read health that give
1101,1101,watch my speech on marketplacefairnessact here httptcoccwhxnumberchwg,6,0.47383877635002136,your care american today access best read health that give
1102,1102,rt raylahood new locomotive built by americans usdotfra any better way to celebrate natl transportation week httptcogsjnumbertomrnumber,5,0.774977445602417,time week today that staff state meet community visit year
